Time,Diff_psi,Upstream_psi,ConfTemp_C,UpstreamTemp_C,DownstreamTemp_C
01/14/2016 04:37:30.984 PM,-0.014309283,13.00882086,25.47487835,24.61621301,24.81790946
01/14/2016 04:37:32.984 PM,-0.01403508,13.00962734,25.4666923,24.60379452,24.81790946
01/14/2016 04:37:34.984 PM,-0.014648005,13.02220842,25.47277338,24.6333172,24.81158579
01/14/2016 04:37:36.984 PM,-0.015454485,13.01591788,25.4666923,24.61738455,24.81275685
01/14/2016 04:37:38.984 PM,-0.015809336,13.00865956,25.46482119,24.6302713,24.80198301
01/14/2016 04:37:40.984 PM,-0.017002926,13.00333679,25.47277338,24.61504147,24.82423305
01/14/2016 04:37:42.984 PM,-0.016373872,13.0068853,25.48376589,24.60285726,24.81814367
01/14/2016 04:37:44.984 PM,-0.01563191,13.02898286,25.47698331,24.63730028,24.81931471
01/14/2016 04:37:46.984 PM,-0.018148128,13.02253102,25.48446753,24.6227736,24.81767526
01/14/2016 04:37:48.984 PM,-0.016583557,13.0351121,25.46575675,24.6089494,24.80245145
01/14/2016 04:37:50.984 PM,-0.017954573,13.02366009,25.46411952,24.6333172,24.81111737
01/14/2016 04:37:52.984 PM,-0.01764811,13.02656342,25.46014337,24.61035527,24.82165679
01/14/2016 04:37:54.984 PM,-0.01806748,13.02559564,25.4554655,24.62019624,24.83196177
01/14/2016 04:37:56.984 PM,-0.018277165,13.02204713,25.44751302,24.59817094,24.81603579
01/14/2016 04:37:58.984 PM,-0.017519074,13.0273699,25.44189943,24.60590334,24.79425381
01/14/2016 04:38:00.984 PM,-0.01887396,13.02511175,25.44072992,24.62816258,24.81650421
01/14/2016 04:38:02.984 PM,-0.017454555,13.02220842,25.4620145,24.61621301,24.80713575
01/14/2016 04:38:04.984 PM,-0.019922384,13.00753049,25.44727912,24.65018648,24.7977671
01/14/2016 04:38:06.984 PM,-0.021148233,12.99865921,25.46575675,24.60426315,24.81814367
01/14/2016 04:38:08.984 PM,-0.018777182,13.01204678,25.45476382,24.62253929,24.79612757
01/14/2016 04:38:10.984 PM,-0.01968044,13.01591788,25.44353673,24.61738455,24.78910093
01/14/2016 04:38:12.984 PM,-0.019406237,13.00801438,25.45078759,24.62581955,24.80854103
01/14/2016 04:38:14.984 PM,-0.019986902,13.00769178,25.46084504,24.61785317,24.77293929
01/14/2016 04:38:16.984 PM,-0.019519144,13.00736919,25.47090229,24.61222976,24.80245145
01/14/2016 04:38:18.984 PM,-0.020551438,13.00478846,25.45359434,24.62956839,24.79893819
01/14/2016 04:38:20.984 PM,-0.019373977,13.00494975,25.45102149,24.62863118,24.7977671
01/14/2016 04:38:22.984 PM,-0.019212681,13.01269196,25.46575675,24.62183638,24.82165679
01/14/2016 04:38:24.984 PM,-0.018906219,13.02107935,25.44189943,24.62230499,24.79378537
01/14/2016 04:38:26.984 PM,-0.019793347,13.02124065,25.4620145,24.63800317,24.80549625
01/14/2016 04:38:28.984 PM,-0.021567603,13.0072079,25.46271618,24.6426891,24.81533316
01/14/2016 04:38:30.984 PM,-0.019777217,13.02398268,25.449852,24.62207068,24.79331693
01/14/2016 04:38:32.984 PM,-0.020744993,13.01833732,25.46014337,24.60145137,24.80690153
01/14/2016 04:38:34.984 PM,-0.019793347,13.02495046,25.44915031,24.61832178,24.8080726
01/14/2016 04:38:36.984 PM,-0.020906289,13.02559564,25.44821472,24.61972762,24.79659601
01/14/2016 04:38:38.984 PM,-0.020970808,13.02769249,25.44330283,24.6157444,24.77996616
01/14/2016 04:38:40.984 PM,-0.021406307,13.0231762,25.44704523,24.61246407,24.80549625
01/14/2016 04:38:42.984 PM,-0.020906289,13.03849932,25.44447233,24.62722537,24.80994631
01/14/2016 04:38:44.984 PM,-0.021857936,13.01995028,25.43768919,24.60754353,24.79940663
01/14/2016 04:38:46.984 PM,-0.021148233,13.02543434,25.42108177,24.62019624,24.79542491
01/14/2016 04:38:48.984 PM,-0.022374083,13.0193051,25.44470623,24.62675676,24.80128036
01/14/2016 04:38:50.984 PM,-0.022777323,13.00978863,25.44143163,24.63612879,24.77411044
01/14/2016 04:38:52.984 PM,-0.027471036,12.96333539,25.43581796,24.634723,24.7919116
01/14/2016 04:38:54.984 PM,-0.018970737,13.03962839,25.44377063,24.62535094,24.80713575
01/14/2016 04:38:56.984 PM,-0.019712699,13.02382138,25.42505825,24.60449746,24.79308271
01/14/2016 04:38:58.984 PM,-0.021761158,13.00188513,25.42622779,24.60988665,24.79636179
01/14/2016 04:39:00.984 PM,-0.020954678,13.01285326,25.43979431,24.61855609,24.7867587
01/14/2016 04:39:02.984 PM,-0.021632121,13.0072079,25.44096382,24.62183638,24.78839827
01/14/2016 04:39:04.984 PM,-0.021906324,13.00962734,25.43768919,24.61504147,24.78183997
01/14/2016 04:39:06.984 PM,-0.021567603,13.00769178,25.44049602,24.6319114,24.80643311
01/14/2016 04:39:08.984 PM,-0.021551473,13.00269161,25.42108177,24.60801216,24.78277688
01/14/2016 04:39:10.984 PM,-0.021567603,13.00349809,25.42716343,24.62136777,24.80432517
01/14/2016 04:39:12.984 PM,-0.021761158,13.00414327,25.41921048,24.61972762,24.79565913
01/14/2016 04:39:14.984 PM,-0.024422542,12.97769073,25.42505825,24.62511664,24.80338831
01/14/2016 04:39:16.984 PM,-0.025390318,12.96898075,25.44494013,24.61644732,24.79636179
01/14/2016 04:39:18.984 PM,-0.021019197,13.01349844,25.43043813,24.60238863,24.78839827
01/14/2016 04:39:20.984 PM,-0.020954678,13.01059511,25.42365479,24.62464803,24.80994631
01/14/2016 04:39:22.984 PM,-0.021422436,13.01027252,25.41733917,24.62183638,24.80385674
01/14/2016 04:39:24.984 PM,-0.021761158,13.00123995,25.41991221,24.60379452,24.79846975
01/14/2016 04:39:26.984 PM,-0.020615957,13.01591788,25.42084786,24.62394512,24.80502782
01/14/2016 04:39:28.984 PM,-0.021793417,13.00527234,25.43581796,24.60145137,24.79448803
01/14/2016 04:39:30.984 PM,-0.023551544,12.98994923,25.42084786,24.61738455,24.7898036
01/14/2016 04:39:32.984 PM,-0.022325694,13.00156254,25.4503198,24.61386993,24.81228843
01/14/2016 04:39:34.984 PM,-0.021503084,12.99930439,25.43698748,24.58270576,24.78629025
01/14/2016 04:39:36.984 PM,-0.021003067,13.01720825,25.41266089,24.62699107,24.80994631
01/14/2016 04:39:38.984 PM,-0.02169664,13.00575623,25.4500859,24.64175192,24.79284848
01/14/2016 04:39:40.984 PM,-0.022809582,12.99882051,25.43511625,24.6326143,24.80947788
01/14/2016 04:39:42.984 PM,-0.02168051,13.00075606,25.41640352,24.61925901,24.7919116
01/14/2016 04:39:44.984 PM,-0.02250312,13.00575623,25.43464844,24.60192,24.8017488
01/14/2016 04:39:46.984 PM,-0.021245011,13.01478881,25.41406438,24.61832178,24.79167738
01/14/2016 04:39:48.984 PM,-0.023858006,12.98543294,25.4196783,24.59957684,24.79729866
01/14/2016 04:39:50.984 PM,-0.030777604,12.90962382,25.41757309,24.61808748,24.80690153
01/14/2016 04:39:52.984 PM,-0.018825571,13.03962839,25.42950251,24.61715025,24.7977671
01/14/2016 04:39:54.984 PM,-0.02048692,13.02559564,25.42225133,24.62581955,24.80690153
01/14/2016 04:39:56.984 PM,-0.021954713,13.01043382,25.43254329,24.62347651,24.79964084
01/14/2016 04:39:58.984 PM,-0.021196622,13.00785308,25.43043813,24.60637197,24.80151458
01/14/2016 04:40:00.984 PM,-0.020809512,13.01995028,25.42786515,24.60754353,24.79238004
01/14/2016 04:40:02.984 PM,-0.021745028,13.00559494,25.4238887,24.62089915,24.79472225
01/14/2016 04:40:04.984 PM,-0.020696605,13.00785308,25.41570178,24.6351916,24.78488491
01/14/2016 04:40:06.984 PM,-0.02169664,13.00462716,25.40353809,24.61925901,24.80268566
01/14/2016 04:40:08.984 PM,-0.021067585,13.00865956,25.41733917,24.6187904,24.80315409
01/14/2016 04:40:10.984 PM,-0.021035326,13.01301455,25.42482434,24.60402883,24.8047936
