Time,Diff_psi,Upstream_psi,ConfTemp_C,UpstreamTemp_C,DownstreamTemp_C
01/18/2016 02:02:51.630 PM,33.50738459,39.77347088,24.90596372,24.85959676,24.83149337
01/18/2016 02:02:52.630 PM,33.06583682,39.7523411,24.92797474,24.8516343,24.82493567
01/18/2016 02:02:53.630 PM,32.63419262,39.67153181,24.92891135,24.85210269,24.82727772
01/18/2016 02:02:54.630 PM,32.19740308,39.66895108,24.9026854,24.85772325,24.81790946
01/18/2016 02:02:55.630 PM,31.75896832,39.62088487,24.9167352,24.85538136,24.82774612
01/18/2016 02:02:56.630 PM,31.33400178,39.59185159,24.90643205,24.85491298,24.82680931
01/18/2016 02:02:57.630 PM,30.91835815,39.46071796,24.91345695,24.83477218,24.85303945
01/18/2016 02:02:58.630 PM,30.51563432,39.48023477,24.92469656,24.82165679,24.83524058
01/18/2016 02:02:59.630 PM,30.10824904,39.53088171,24.90924202,24.86147026,24.82025154
01/18/2016 02:03:00.630 PM,29.69496032,39.48346069,24.91907679,24.83008815,24.83570898
01/18/2016 02:03:01.630 PM,29.30423692,39.45942759,24.90783704,24.85631812,24.82774612
01/18/2016 02:03:02.630 PM,28.92365903,39.49668696,24.93453101,24.84367171,24.81837788
01/18/2016 02:03:03.630 PM,28.53432277,39.47378293,24.9012804,24.82446726,24.83477218
01/18/2016 02:03:04.630 PM,28.13895404,39.44620132,24.91767184,24.83851937,24.81650421
01/18/2016 02:03:05.630 PM,27.22930918,38.74440247,24.89331864,24.8080726,24.80947788
01/18/2016 02:03:06.630 PM,24.47477692,35.96091757,24.90971035,24.80526203,24.82071996
01/18/2016 02:03:07.630 PM,21.82729681,33.58567283,24.90502706,24.82680931,24.80619889
01/18/2016 02:03:08.630 PM,19.19468818,31.28123703,24.92188669,24.82961975,24.80994631
01/18/2016 02:03:09.630 PM,17.31515441,29.89651096,24.91860847,24.79167738,24.83945617
01/18/2016 02:03:10.630 PM,16.90107534,29.9794171,24.910647,24.81931471,24.80713575
01/18/2016 02:03:11.630 PM,16.80450743,30.18603726,24.91860847,24.82306203,24.82259361
01/18/2016 02:03:12.630 PM,16.70793952,30.33684901,24.92656981,24.82961975,24.82353044
01/18/2016 02:03:13.630 PM,16.58416098,30.42878773,24.89425532,24.83008815,24.81556737
01/18/2016 02:03:14.630 PM,16.43533317,30.50443554,24.92469656,24.83945617,24.82961975
01/18/2016 02:03:15.630 PM,16.25758499,30.38104411,24.91392527,24.83289858,24.80900946
01/18/2016 02:03:16.630 PM,16.08653059,30.51943607,24.91158365,24.82961975,24.81837788
01/18/2016 02:03:17.630 PM,15.91149219,30.59992277,24.910647,24.81650421,24.82493567
01/18/2016 02:03:18.630 PM,15.72542113,30.64024677,24.91767184,24.84132975,24.82306203
01/18/2016 02:03:19.630 PM,15.52586573,30.64153714,24.90596372,24.84929238,24.81275685
01/18/2016 02:03:20.630 PM,15.33003627,30.63605307,24.91533024,24.82774612,24.79683022
01/18/2016 02:03:21.630 PM,15.13464231,30.65605377,24.90690038,24.84601366,24.82493567
01/18/2016 02:03:22.630 PM,14.93931287,30.65347304,24.87458456,24.85819163,24.8221252
01/18/2016 02:03:23.630 PM,14.74395117,30.68153854,24.90502706,24.83570898,24.82259361
01/18/2016 02:03:24.630 PM,14.53920204,30.63121419,24.91579856,24.84460849,24.82118837
01/18/2016 02:03:25.630 PM,14.33513035,30.5747606,24.90596372,24.83851937,24.84320332
01/18/2016 02:03:26.630 PM,14.15484982,30.69831332,24.91205198,24.86100189,24.82025154
01/18/2016 02:03:27.630 PM,13.95693964,30.63524659,24.89566035,24.83711418,24.82118837
